FILE_NAME=Trajectory_L4ToStow.csv,T=0.54,dt=0.001,h0=0.7,hf=0.0,theta0_deg=-235.0,thetaf_deg=-93.0,dh0=0.0,dhf=0.0,dtheta0=0.0,dthetaf=0.0,h_min_for_arm=0.3,penalty_strength=100000000.0
time,height,angle_deg,dh,dtheta_rad_s
7.599999999999999811e-02,7.031177728284091488e-01,-2.235964626326698124e+02,3.700001963549370831e-02,4.951892145673649104e+00
7.699999999999999900e-02,7.031547728480446180e-01,-2.233127401121187461e+02,3.566552861598108054e-02,5.003016666637630117e+00
7.799999999999999989e-02,7.031904383766605093e-01,-2.230260883722868073e+02,3.428372907242353135e-02,5.053776871935830250e+00
7.900000000000000078e-02,7.032247221057330577e-01,-2.227365282869240559e+02,3.285462086664109327e-02,5.104172766644270887e+00
8.000000000000000167e-02,7.032575767265997202e-01,-2.224440807294897127e+02,3.137820385572296505e-02,5.154204355802542104e+00
8.100000000000000255e-02,7.032889549304554011e-01,-2.221487665731542620e+02,2.985447789202742494e-02,5.203871644413800901e+00
8.200000000000000344e-02,7.033188094083474562e-01,-2.218506066908015271e+02,2.828344282318188616e-02,5.253174637444777417e+00
8.300000000000000433e-02,7.033470928511706965e-01,-2.215496219550308012e+02,2.666509849208284141e-02,5.302113339825771376e+00
8.400000000000000522e-02,7.033737579496627257e-01,-2.212458332381587809e+02,2.499944473689585597e-02,5.350687756450652088e+00
8.500000000000000611e-02,7.033987573943996097e-01,-2.209392614122218390e+02,2.328648139105555723e-02,5.398897892176861113e+00
8.600000000000000699e-02,7.034220438757906591e-01,-2.206299273489780148e+02,2.152620828326561042e-02,5.446743751825413149e+00
8.700000000000000788e-02,7.034435700840739880e-01,-2.203178519199092023e+02,1.971862523749870477e-02,5.494225340180892481e+00
8.799999999999999489e-02,7.034632887093115183e-01,-2.200030559962229972e+02,1.786373207299652918e-02,5.541342661991459195e+00
8.899999999999999578e-02,7.034811524413845385e-01,-2.196855604488550853e+02,1.596152860426977571e-02,5.588095721968845631e+00
8.999999999999999667e-02,7.034971139699887077e-01,-2.193653861484711740e+02,1.401201464109809447e-02,5.634484524788357263e+00
9.099999999999999756e-02,7.035111259846298370e-01,-2.190425539654690112e+02,1.201518998853008668e-02,5.680509075088874482e+00
9.199999999999999845e-02,7.035231411746183383e-01,-2.187170847699806586e+02,9.971054446883290817e-03,5.726169377472851707e+00
9.299999999999999933e-02,7.035331122290653383e-01,-2.183889994318743959e+02,7.879607811744151341e-03,5.771465436506320046e+00
9.400000000000000022e-02,7.035409918368770166e-01,-2.180583188207569663e+02,5.740849873968003128e-03,5.816397256718884634e+00
9.500000000000000111e-02,7.035467326867510529e-01,-2.177250638059755090e+02,3.554780419679054101e-03,5.860964842603728187e+00
9.600000000000000200e-02,7.035502874671707429e-01,-2.173892552566197764e+02,1.321399230270358131e-03,5.905168198617609221e+00
9.700000000000000289e-02,7.035516088664011125e-01,-2.170509140415241234e+02,-9.592939175962035070e-04,5.949007329180863834e+00
9.800000000000000377e-02,7.035506495724833664e-01,-2.167100610292696388e+02,-3.287299251989945874e-03,5.992482238677403927e+00
9.900000000000000466e-02,7.035473622732314469e-01,-2.163667170881863342e+02,-5.662617005711401835e-03,6.035592931454721644e+00
1.000000000000000056e-01,7.035416996562258163e-01,-2.160209030863549913e+02,-8.085247416292348083e-03,6.078339411823884930e+00
1.010000000000000064e-01,7.035336144088094601e-01,-2.156726398916094354e+02,-1.055519072599582324e-02,6.120721684059542866e+00
1.020000000000000073e-01,7.035230592180835574e-01,-2.153219483715386389e+02,-1.307244718181616028e-02,6.162739752399922111e+00
1.030000000000000082e-01,7.035099867709015964e-01,-2.149688493934886253e+02,-1.563701703547900473e-02,6.204393621046829566e+00
1.040000000000000091e-01,7.034943497538661550e-01,-2.146133638245647433e+02,-1.824890054344134246e-02,6.245683294165651489e+00
1.049999999999999961e-01,7.034761008533226834e-01,-2.142555125316337126e+02,-2.090809796689152220e-02,6.286608775885356160e+00
1.059999999999999970e-01,7.034551927553558404e-01,-2.138953163813255856e+02,-2.361460957174928502e-02,6.327170070298492099e+00
1.069999999999999979e-01,7.034315781457840533e-01,-2.135327962400359922e+02,-2.636843562866579213e-02,6.367367181461188075e+00
1.079999999999999988e-01,7.034052097101554102e-01,-2.131679729739281868e+02,-2.916957641302365609e-02,6.407200113393154872e+00
1.089999999999999997e-01,7.033760401337423307e-01,-2.128008674489350369e+02,-3.201803220493695118e-02,6.446668870077686186e+00
1.100000000000000006e-01,7.033440221015374583e-01,-2.124315005307611841e+02,-3.491380328925125509e-02,6.485773455461657733e+00
1.110000000000000014e-01,7.033091082982482201e-01,-2.120598930848852604e+02,-3.785688995554367664e-02,6.524513873455528135e+00
1.120000000000000023e-01,7.032712514082926081e-01,-2.116860659765617072e+02,-4.084729249812287660e-02,6.562890127933338036e+00
1.130000000000000032e-01,7.032304041157944052e-01,-2.113100400708230495e+02,-4.388501121602911975e-02,6.600902222732714542e+00
1.140000000000000041e-01,7.031865191045784114e-01,-2.109318362324819418e+02,-4.697004641303427486e-02,6.638550161654865889e+00
1.150000000000000050e-01,7.031395490581654473e-01,-2.105514753261332146e+02,-5.010239839764185632e-02,6.675833948464586776e+00
1.160000000000000059e-01,7.030894466597678027e-01,-2.101689782161560913e+02,-5.328206748308707275e-02,6.712753586890255697e+00
1.170000000000000068e-01,7.030361645922847957e-01,-2.097843657667159505e+02,-5.650905398733682000e-02,6.749309080623836721e+00
1.180000000000000077e-01,7.029796555382974432e-01,-2.093976588417668836e+02,-5.978335823308975755e-02,6.785500433320878599e+00
1.190000000000000085e-01,7.029198721800642424e-01,-2.090088783050534005e+02,-6.310498054777631538e-02,6.821327648600516547e+00
1.199999999999999956e-01,7.028567671995165078e-01,-2.086180450201126746e+02,-6.647392126355870789e-02,6.856790730045472237e+00
1.209999999999999964e-01,7.027902932782528200e-01,-2.082251798502766462e+02,-6.989018071733102411e-02,6.891889681202054696e+00
1.219999999999999973e-01,7.027204030975355842e-01,-2.078303036586740404e+02,-7.335375925071918601e-02,6.926624505580158520e+00
1.229999999999999982e-01,7.026470493382848126e-01,-2.074334373082323850e+02,-7.686465721008106655e-02,6.960995206653265654e+00
1.239999999999999991e-01,7.025701846810747941e-01,-2.070346016616803695e+02,-8.042287494650644797e-02,6.995001787858445397e+00
1.250000000000000000e-01,7.024897618061283211e-01,-2.066338175815496072e+02,-8.402841281581713284e-02,7.028644252596358832e+00
1.260000000000000009e-01,7.024057333933124703e-01,-2.062311059301769376e+02,-8.768127117856688857e-02,7.061922604231249956e+00
1.270000000000000018e-01,7.023180521221339401e-01,-2.058264875697064724e+02,-9.138145040004153064e-02,7.094836846090953664e+00
1.280000000000000027e-01,7.022266706717339435e-01,-2.054199833620915570e+02,-9.512895085025901976e-02,7.127386981466895755e+00
1.290000000000000036e-01,7.021315417208836562e-01,-2.050116141690970153e+02,-9.892377290396936473e-02,7.159573013614088488e+00
1.300000000000000044e-01,7.020326179479796647e-01,-2.046014008523011398e+02,-1.027659169406547890e-01,7.191394945751135914e+00
1.310000000000000053e-01,7.019298520310389700e-01,-2.041893642730979082e+02,-1.066553833445297028e-01,7.222852781060232097e+00
1.320000000000000062e-01,7.018231966476944361e-01,-2.037755252926988305e+02,-1.105921725045407450e-01,7.253946522687158449e+00
1.330000000000000071e-01,7.017126044751899050e-01,-2.033599047721352520e+02,-1.145762848143668106e-01,7.284676173741290839e+00
1.340000000000000080e-01,7.015980281903756444e-01,-2.029425235722603702e+02,-1.186077206724191618e-01,7.315041737295593371e+00
1.350000000000000089e-01,7.014794204697032409e-01,-2.025234025537512821e+02,-1.226864804818413729e-01,7.345043216386622831e+00
1.360000000000000098e-01,7.013567339892213814e-01,-2.021025625771111436e+02,-1.268125646505094128e-01,7.374680614014526903e+00
1.370000000000000107e-01,7.012299214245708567e-01,-2.016800245026711593e+02,-1.309859735910317013e-01,7.403953933143045063e+00
1.380000000000000115e-01,7.010989354509797877e-01,-2.012558091905927711e+02,-1.352067077207491641e-01,7.432863176699509467e+00
1.390000000000000124e-01,7.009637287432590735e-01,-2.008299375008696757e+02,-1.394747674617351496e-01,7.461408347574845834e+00
1.400000000000000133e-01,7.008242539757972844e-01,-2.004024302933299566e+02,-1.437901532407956928e-01,7.489589448623569012e+00
1.410000000000000142e-01,7.006804638225565540e-01,-1.999733084276381305e+02,-1.481528654894693486e-01,7.517406482663790968e+00
1.420000000000000151e-01,7.005323109570670281e-01,-1.995425927632971934e+02,-1.525629046440273584e-01,7.544859452477213679e+00
1.430000000000000160e-01,7.003797480524229790e-01,-1.991103041596508945e+02,-1.570202711454735944e-01,7.571948360809134471e+00
1.440000000000000169e-01,7.002227277812774764e-01,-1.986764634758854982e+02,-1.615249654395447265e-01,7.598673210368444231e+00
1.449999999999999900e-01,7.000612028158380573e-01,-1.982410915710322570e+02,-1.660769879767101942e-01,7.625034003827629192e+00
1.459999999999999909e-01,6.998951258278612864e-01,-1.978042093039691736e+02,-1.706763392121722622e-01,7.651030743822766489e+00
1.469999999999999918e-01,6.997244494886490918e-01,-1.973658375334233028e+02,-1.753230196058660206e-01,7.676663432953532151e+00
1.479999999999999927e-01,6.995491264690432143e-01,-1.969259971179726563e+02,-1.800170296224595512e-01,7.701932073783193111e+00
1.489999999999999936e-01,6.993691094394207663e-01,-1.964847089160484472e+02,-1.847583697313538165e-01,7.726836668838615196e+00
1.499999999999999944e-01,6.991843510696894581e-01,-1.960419937859370521e+02,-1.895470404066828540e-01,7.751377220610257801e+00
1.509999999999999953e-01,6.989948040292827125e-01,-1.955978725857822837e+02,-1.943830421273137210e-01,7.775553731552174774e+00
1.519999999999999962e-01,6.988004209871554462e-01,-1.951523661735871258e+02,-1.992663753768465773e-01,7.799366204082018861e+00
1.529999999999999971e-01,6.986011546117786297e-01,-1.947054954072162332e+02,-2.041970406436147689e-01,7.822814640581035484e+00
1.539999999999999980e-01,6.983969575711350686e-01,-1.942572811443978082e+02,-2.091750384206848001e-01,7.845899043394069849e+00
1.549999999999999989e-01,6.981877825327144071e-01,-1.938077442427255903e+02,-2.142003692058564723e-01,7.868619414829560732e+00
1.559999999999999998e-01,6.979735821635085768e-01,-1.933569055596611861e+02,-2.192730335016628562e-01,7.890975757159546689e+00
1.570000000000000007e-01,6.977543091300069111e-01,-1.929047859525358604e+02,-2.243930318153703751e-01,7.912968072619661619e+00
1.580000000000000016e-01,6.975299160981914826e-01,-1.924514062785529802e+02,-2.295603646589788605e-01,7.934596363409136544e+00
1.590000000000000024e-01,6.973003557335325509e-01,-1.919967873947898056e+02,-2.347750325492215795e-01,7.955860631690801377e+00
1.600000000000000033e-01,6.970655807009833449e-01,-1.915409501581995926e+02,-2.400370360075653742e-01,7.976760879591082265e+00
1.610000000000000042e-01,6.968255436649757328e-01,-1.910839154256140091e+02,-2.453463755602105500e-01,7.997297109200004250e+00
1.620000000000000051e-01,6.965801972894155591e-01,-1.906257040537446414e+02,-2.507030517380910428e-01,8.017469322571191270e+00
1.630000000000000060e-01,6.963294942376774266e-01,-1.901663368991856942e+02,-2.561070650768745294e-01,8.037277521721859941e+00
1.640000000000000069e-01,6.960733871726004773e-01,-1.897058348184156955e+02,-2.615584161169622890e-01,8.056721708632837320e+00
1.650000000000000078e-01,6.958118287564835081e-01,-1.892442186677996006e+02,-2.670571054034894809e-01,8.075801885248537815e+00
1.660000000000000087e-01,6.955447716510799738e-01,-1.887815093035910650e+02,-2.726031334863250333e-01,8.094518053476980057e+00
1.670000000000000095e-01,6.952721685175936583e-01,-1.883177275819344061e+02,-2.781965009200716987e-01,8.112870215189779799e+00
1.680000000000000104e-01,6.949939720166736778e-01,-1.878528943588666209e+02,-2.838372082640661653e-01,8.130858372222155239e+00
1.690000000000000113e-01,6.947101348084094852e-01,-1.873870304903196882e+02,-2.895252560823793342e-01,8.148482526372921697e+00
1.700000000000000122e-01,6.944206095523272060e-01,-1.869201568321224158e+02,-2.952606449438158198e-01,8.165742679404491611e+00
1.710000000000000131e-01,6.941253489073833105e-01,-1.864522942400026864e+02,-3.010433754219146718e-01,8.182638833042883419e+00
1.720000000000000140e-01,6.938243055319615049e-01,-1.859834635695894747e+02,-3.068734480949487642e-01,8.199170988977712682e+00
1.730000000000000149e-01,6.935174320838665141e-01,-1.855136856764149229e+02,-3.127508635459255171e-01,8.215339148862193852e+00
1.740000000000000158e-01,6.932046812203206398e-01,-1.850429814159165289e+02,-3.186756223625863971e-01,8.231143314313142056e+00
1.750000000000000167e-01,6.928860055979579879e-01,-1.845713716434390221e+02,-3.246477251374072504e-01,8.246583486910976646e+00
1.759999999999999898e-01,6.925613578728206932e-01,-1.840988772142367509e+02,-3.306671724675984692e-01,8.261659668199710538e+00
1.769999999999999907e-01,6.922306907003530352e-01,-1.836255189834754731e+02,-3.367339649551047143e-01,8.276371859686966204e+00
1.779999999999999916e-01,6.918939567353979969e-01,-1.831513178062345446e+02,-3.428481032066052481e-01,8.290720062843959681e+00
1.789999999999999925e-01,6.915511086321913803e-01,-1.826762945375091363e+02,-3.490095878335138790e-01,8.304704279105513010e+00
1.799999999999999933e-01,6.912020990443578095e-01,-1.822004700322121664e+02,-3.552184194519791283e-01,8.318324509870047123e+00
1.809999999999999942e-01,6.908468806249058458e-01,-1.817238651451763758e+02,-3.614745986828840629e-01,8.331580756499583629e+00
1.819999999999999951e-01,6.904854060262229920e-01,-1.812465007311565444e+02,-3.677781261518466294e-01,8.344473020319751910e+00
1.829999999999999960e-01,6.901176279000710290e-01,-1.807683976448314240e+02,-3.741290024892196531e-01,8.357001302619773142e+00
1.839999999999999969e-01,6.897434988975817971e-01,-1.802895767408060124e+02,-3.805272283300907277e-01,8.369165604652479828e+00
1.849999999999999978e-01,6.893629716692517562e-01,-1.798100588736133432e+02,-3.869728043142823815e-01,8.380965927634296264e+00
1.859999999999999987e-01,6.889759988649374334e-01,-1.793298648977169307e+02,-3.934657310863522994e-01,8.392402272745261627e+00
1.869999999999999996e-01,6.885825331338510935e-01,-1.788490156675126457e+02,-4.000060092955930457e-01,8.403474641129005107e+00
1.880000000000000004e-01,6.881825271245554099e-01,-1.783675320373307329e+02,-4.065936395960325633e-01,8.414183033892769004e+00
1.890000000000000013e-01,6.877759334849594675e-01,-1.778854348614381138e+02,-4.132286226464338408e-01,8.424527452107385628e+00
1.900000000000000022e-01,6.873627048623131008e-01,-1.774027449940402619e+02,-4.199109591102950789e-01,8.434507896807303950e+00
1.910000000000000031e-01,6.869427939032027863e-01,-1.769194832892834199e+02,-4.266406496558501349e-01,8.444124368990562957e+00
1.920000000000000040e-01,6.865161532535468680e-01,-1.764356706012566747e+02,-4.334176949560679115e-01,8.453376869618812961e+00
1.930000000000000049e-01,6.860827355585908949e-01,-1.759513277839940031e+02,-4.402420956886529124e-01,8.462265399617303174e+00
1.940000000000000058e-01,6.856424934629021806e-01,-1.754664756914763473e+02,-4.471138525360452975e-01,8.470789959874887032e+00
1.950000000000000067e-01,6.851953796103661398e-01,-1.749811351776337176e+02,-4.540329661854207166e-01,8.478950551244018641e+00
1.960000000000000075e-01,6.847413466441807373e-01,-1.744953270963473244e+02,-4.609994373286905867e-01,8.486747174540758110e+00
1.970000000000000084e-01,6.842803472068520465e-01,-1.740090723014515675e+02,-4.680132666625019255e-01,8.494179830544769771e+00
1.980000000000000093e-01,6.838123339401894762e-01,-1.735223916467362244e+02,-4.750744548882377405e-01,8.501248519999315079e+00
1.990000000000000102e-01,6.833372594853012183e-01,-1.730353059859484119e+02,-4.821830027120168061e-01,8.507953243611268590e+00
2.000000000000000111e-01,6.828550764825891406e-01,-1.725478361727948595e+02,-4.893389108446939972e-01,8.514294002051096655e+00
2.010000000000000120e-01,6.823657375717444573e-01,-1.720600030609437852e+02,-4.965421800018599563e-01,8.520270795952880505e+00
2.020000000000000129e-01,6.818691953917426218e-01,-1.715718275040271124e+02,-5.037928109038418700e-01,8.525883625914294939e+00
2.030000000000000138e-01,6.813654025808387749e-01,-1.710833303556425165e+02,-5.110908042757026370e-01,8.531132492496626085e+00
2.040000000000000147e-01,6.808543117765630814e-01,-1.705945324693555278e+02,-5.184361608472415339e-01,8.536017396224758969e+00
2.050000000000000155e-01,6.803358756157158460e-01,-1.701054546987016067e+02,-5.258288813529943262e-01,8.540538337587186390e+00
2.060000000000000164e-01,6.798100467343629605e-01,-1.696161178971881611e+02,-5.332689665322331019e-01,8.544695317035998272e+00
2.070000000000000173e-01,6.792767777678306862e-01,-1.691265429182967921e+02,-5.407564171289661603e-01,8.548488334986895865e+00
2.080000000000000182e-01,6.787360213507016571e-01,-1.686367506154852265e+02,-5.482912338919387896e-01,8.551917391819179315e+00
2.089999999999999913e-01,6.781877301168097727e-01,-1.681467618421894485e+02,-5.558734175746327111e-01,8.554982487875756547e+00
2.099999999999999922e-01,6.776318566992350911e-01,-1.676565974518258315e+02,-5.635029689352660798e-01,8.557683623463134381e+00
2.109999999999999931e-01,6.770683537302997212e-01,-1.671662782977931840e+02,-5.711798887367941502e-01,8.560020798851427415e+00
2.119999999999999940e-01,6.764971738415630487e-01,-1.666758252334747681e+02,-5.789041777469088323e-01,8.561994014274354470e+00
2.129999999999999949e-01,6.759182696638160737e-01,-1.661852591122405727e+02,-5.866758367380391359e-01,8.563603269929235040e+00
2.139999999999999958e-01,6.753315938270779695e-01,-1.656946007874491897e+02,-5.944948664873509481e-01,8.564848565976994621e+00
2.149999999999999967e-01,6.747370989605906422e-01,-1.652038711124500594e+02,-6.023612677767471446e-01,8.565729902542166485e+00
2.159999999999999976e-01,6.741347376928139568e-01,-1.647130909405854027e+02,-6.102750413928679230e-01,8.566247279712881024e+00
2.169999999999999984e-01,6.735244626514210742e-01,-1.642222811251924384e+02,-6.182361881270905801e-01,8.566400697540876408e+00
2.179999999999999993e-01,6.729062264632940105e-01,-1.637314625196054010e+02,-6.262447087755297348e-01,8.566190156041493253e+00
2.190000000000000002e-01,6.722799817545184187e-01,-1.632406559771577292e+02,-6.343006041390376604e-01,8.565615655193679956e+00
2.200000000000000011e-01,6.716456811503794810e-01,-1.627498823511839419e+02,-6.424038750232038408e-01,8.564677194939985583e+00
2.210000000000000020e-01,6.710032772753562469e-01,-1.622591624950219398e+02,-6.505545222383553039e-01,8.563374775186563426e+00
2.220000000000000029e-01,6.703527227531178578e-01,-1.617685172620149672e+02,-6.587525465995568430e-01,8.561708395803171001e+00
2.230000000000000038e-01,6.696939702065183297e-01,-1.612779675055137432e+02,-6.669979489266106842e-01,8.559678056623171827e+00
2.240000000000000047e-01,6.690269722575917788e-01,-1.607875340788784797e+02,-6.752907300440572635e-01,8.557283757443531869e+00
2.250000000000000056e-01,6.683516815275477585e-01,-1.602972378354810985e+02,-6.836308907811746716e-01,8.554525498024821317e+00
2.260000000000000064e-01,6.676680506367665968e-01,-1.598070996287072205e+02,-6.920184319719788757e-01,8.551403278091212812e+00
2.270000000000000073e-01,6.669760322047945111e-01,-1.593171403119582692e+02,-7.004533544552241642e-01,8.547917097330484992e+00
2.280000000000000082e-01,6.662755788503393894e-01,-1.588273807386535168e+02,-7.089356590744025910e-01,8.544066955394020724e+00
2.290000000000000091e-01,6.655666431912650172e-01,-1.583378417622322445e+02,-7.174653466777447530e-01,8.539852851896805319e+00
2.300000000000000100e-01,6.648491778445871914e-01,-1.578485442361557887e+02,-7.260424181182194570e-01,8.535274786417426540e+00
2.310000000000000109e-01,6.641231354264689468e-01,-1.573595090139096726e+02,-7.346668742535336083e-01,8.530332758498079926e+00
2.320000000000000118e-01,6.633884685522154490e-01,-1.568707569490055391e+02,-7.433387159461330995e-01,8.525026767644561687e+00
2.330000000000000127e-01,6.626451298362692199e-01,-1.563823088949834528e+02,-7.520579440632018109e-01,8.519356813326274036e+00
2.340000000000000135e-01,6.618930718922060308e-01,-1.558941857054138040e+02,-7.608245594766628317e-01,8.513322894976221633e+00
2.350000000000000144e-01,6.611322473327294613e-01,-1.554064082338995547e+02,-7.696385630631775721e-01,8.506925011991011587e+00
2.360000000000000153e-01,6.603626087696662372e-01,-1.549189973340781989e+02,-7.784999557041464291e-01,8.500163163730855231e+00
2.370000000000000162e-01,6.595841088139621222e-01,-1.544319738596238665e+02,-7.874087382857085649e-01,8.493037349519569901e+00
2.380000000000000171e-01,6.587967000756763669e-01,-1.539453586642494258e+02,-7.963649116987424614e-01,8.485547568644571825e+00
2.390000000000000180e-01,6.580003351639776010e-01,-1.534591726017085875e+02,-8.053684768388651438e-01,8.477693820356881460e+00
2.399999999999999911e-01,6.571949666871387263e-01,-1.529734365257980073e+02,-8.144194346064334011e-01,8.469476103871128814e+00
2.409999999999999920e-01,6.563805472525322537e-01,-1.524881712903592756e+02,-8.235177859065428985e-01,8.460894418365537462e+00
2.419999999999999929e-01,6.555570294666257514e-01,-1.520033977492811346e+02,-8.326635316490287320e-01,8.451948762981944085e+00
2.429999999999999938e-01,6.547243659349767375e-01,-1.515191367565014673e+02,-8.418566727484655399e-01,8.442639136825778934e+00
2.439999999999999947e-01,6.538825092622282398e-01,-1.510354091660093729e+02,-8.510972101241673915e-01,8.432965538966078256e+00
2.449999999999999956e-01,6.530314120521041321e-01,-1.505522358318473550e+02,-8.603851447001880093e-01,8.422927968435486079e+00
2.459999999999999964e-01,6.521710269074039168e-01,-1.500696376081132826e+02,-8.697204774053209908e-01,8.412526424230245325e+00
2.469999999999999973e-01,6.513013064299985055e-01,-1.495876353489626069e+02,-8.791032091730994757e-01,8.401760905310197813e+00
2.479999999999999982e-01,6.504222032208254456e-01,-1.491062499086103230e+02,-8.885333409417965900e-01,8.390631410598794915e+00
2.489999999999999991e-01,6.495336698798835906e-01,-1.486255021413331008e+02,-8.980108736544256676e-01,8.379137938983085121e+00
